Date,Directories,Files,"Lines of Code (LOC)","Cyclomatic Complexity / Lines of Code","Comment Lines of Code (CLOC)","Non-Comment Lines of Code (NCLOC)",Namespaces,Interfaces,Traits,Classes,"Abstract Classes","Concrete Classes","Average Class Length (NCLOC)",Methods,"Non-Static Methods","Static Methods","Public Methods","Non-Public Methods","Average Method Length (NCLOC)","Cyclomatic Complexity / Number of Methods","Anonymous Functions",Functions,Constants,"Global Constants","Class Constants"
"Mon May 19 07:09:53 2008 +0000",51,338,114952,0.10385692738634,31414,83538,0,0,0,505,0,505,164.5801980198,2977,2977,0,2977,0,27.918374202217,3.789049378569,0,77,168,168,0
"Mon May 19 05:08:37 2008 +0000",51,338,114916,0.1038905054424,31405,83511,0,0,0,505,0,505,164.52475247525,2976,2976,0,2976,0,27.918346774194,3.7899865591398,0,77,168,168,0
"Sun May 18 23:34:13 2008 +0000",51,336,114569,0.1042328042328,31409,83160,0,0,0,501,0,501,165.15968063872,2965,2965,0,2965,0,27.907251264755,3.7976391231029,0,77,168,168,0
"Sun May 18 12:49:57 2008 +0000",51,336,113987,0.10474346563408,31347,82640,0,0,0,497,0,497,165.42253521127,2933,2933,0,2933,0,28.031026252983,3.8240709171497,0,77,168,168,0
"Sat May 17 21:45:25 2008 +0000",51,332,109303,0.10778129628684,30987,78316,0,0,0,489,0,489,159.27811860941,2870,2870,0,2870,0,27.138327526132,3.8114982578397,0,77,168,168,0
"Sat May 17 00:48:34 2008 +0000",51,332,109084,0.10791127494272,30955,78129,0,0,0,489,0,489,158.88752556237,2861,2861,0,2861,0,27.15693813352,3.8168472562041,0,77,168,168,0
"Thu May 15 23:57:24 2008 +0000",51,331,107125,0.1099801943836,30884,76241,0,0,0,486,0,486,155.98971193416,2815,2815,0,2815,0,26.93108348135,3.8465364120782,0,77,168,168,0
"Thu May 15 06:42:31 2008 +0000",51,331,107034,0.11022980958634,30884,76150,0,0,0,486,0,486,155.7962962963,2811,2811,0,2811,0,26.935965848453,3.8537886872999,0,77,168,168,0
"Thu May 15 02:05:05 2008 +0000",51,329,106738,0.11038088715625,30810,75928,0,0,0,482,0,482,156.64730290456,2803,2803,0,2803,0,26.936853371388,3.8572957545487,0,77,168,168,0
"Wed May 14 02:24:58 2008 +0000",51,329,106658,0.11052659336023,30812,75846,0,0,0,483,0,483,156.15734989648,2803,2803,0,2803,0,26.908312522298,3.8583660363896,0,77,168,168,0
"Tue May 13 21:27:33 2008 +0000",51,334,106692,0.11307603457203,31371,75321,0,0,0,482,0,482,155.67427385892,2804,2804,0,2804,0,26.759985734665,3.9054921540656,0,77,167,167,0
"Tue May 13 14:22:57 2008 +0000",51,333,106743,0.11316044563067,31434,75309,0,0,0,482,0,482,155.70746887967,2819,2819,0,2819,0,26.623270663356,3.8918056048244,0,77,167,167,0
"Tue May 13 05:23:57 2008 +0000",51,333,106061,0.1140230993917,31427,74634,0,0,0,479,0,479,155.29853862213,2789,2789,0,2789,0,26.671925421298,3.9196844747221,0,77,166,166,0
"Tue May 13 01:03:11 2008 +0000",51,330,95832,0.1253721722582,30674,65158,0,0,0,473,0,473,137.03171247357,2728,2728,0,2728,0,23.759530791789,3.8651026392962,0,64,165,165,0
"Mon May 12 06:04:56 2008 +0000",51,330,95557,0.12580331961718,30670,64887,0,0,0,472,0,472,136.75,2712,2712,0,2712,0,23.800147492625,3.8797935103245,0,64,165,165,0
"Sun May 11 18:27:39 2008 +0000",50,328,94741,0.12705786979297,30597,64144,0,0,0,467,0,467,136.77516059957,2691,2691,0,2691,0,23.736157562245,3.8974358974359,0,64,165,165,0
"Sat May 10 17:29:28 2008 +0000",50,328,96399,0.12741607713111,30952,65447,0,0,0,467,0,467,139.95074946467,2695,2695,0,2695,0,24.25120593692,3.9643784786642,0,64,165,165,0
"Sat May 10 03:20:06 2008 +0000",50,328,96078,0.12793340705246,30966,65112,0,0,0,467,0,467,139.25053533191,2697,2697,0,2697,0,24.11197626993,3.9592139414164,0,64,165,165,0
"Thu May 8 15:33:54 2008 +0000",50,328,95674,0.12871623709747,30958,64716,0,0,0,467,0,467,138.3982869379,2685,2685,0,2685,0,24.071508379888,3.9724394785847,0,64,165,165,0
"Mon May 5 17:54:05 2008 +0000",50,328,95430,0.12893072008931,30938,64492,0,0,0,467,0,467,137.92077087794,2676,2676,0,2676,0,24.06913303438,3.9768310911809,0,64,165,165,0
"Mon May 5 14:19:19 2008 +0000",50,328,94817,0.129205753596,30857,63960,0,0,0,467,0,467,136.78800856531,2646,2646,0,2646,0,24.142101284958,3.9928193499622,0,64,165,165,0
"Thu May 1 19:35:12 2008 +0000",50,328,93929,0.13089802130898,30857,63072,0,0,0,467,0,467,134.88650963597,2644,2644,0,2644,0,23.824508320726,3.9920574886536,0,64,165,165,0
"Tue Apr 29 18:24:52 2008 +0000",50,328,93766,0.13091001525165,30822,62944,0,0,0,467,0,467,134.61670235546,2642,2642,0,2642,0,23.794852384557,3.9894019682059,0,64,164,164,0
"Sat Apr 26 14:12:33 2008 +0000",49,326,91956,0.13297343140933,30643,61313,0,0,0,464,0,464,131.95905172414,2618,2618,0,2618,0,23.387700534759,3.9839572192513,0,64,162,162,0
"Wed Apr 23 15:24:57 2008 +0000",49,324,91324,0.13332676065595,30466,60858,0,0,0,461,0,461,131.88286334056,2586,2586,0,2586,0,23.510440835267,4.0085073472544,0,63,162,162,0
"Sat Apr 19 20:57:23 2008 +0000",49,324,91118,0.13319922171289,30472,60646,0,0,0,461,0,461,131.4251626898,2586,2586,0,2586,0,23.428847641145,3.9945862335654,0,63,162,162,0
"Fri Apr 18 06:58:14 2008 +0000",49,324,90860,0.1336025019443,30427,60433,0,0,0,461,0,461,130.94793926247,2564,2564,0,2564,0,23.544071762871,4.01872074883,0,63,162,162,0
"Thu Apr 17 22:30:25 2008 +0000",49,324,90643,0.13367971979217,30402,60241,0,0,0,461,0,461,130.51626898048,2555,2555,0,2555,0,23.549119373777,4.0211350293542,0,63,162,162,0
"Wed Apr 16 20:24:59 2008 +0000",49,324,90580,0.13384858306324,30415,60165,0,0,0,459,0,459,130.94989106754,2552,2552,0,2552,0,23.552507836991,4.0246865203762,0,63,162,162,0
"Tue Apr 15 16:46:46 2008 +0000",49,324,90528,0.13376802674695,30409,60119,0,0,0,459,0,459,130.84967320261,2552,2552,0,2552,0,23.534482758621,4.0203761755486,0,63,162,162,0
"Fri Apr 11 05:48:39 2008 +0000",49,324,90413,0.13385551204066,30408,60005,0,0,0,459,0,459,130.60130718954,2551,2551,0,2551,0,23.49901999216,4.0176401411211,0,63,162,162,0
"Wed Apr 9 15:34:03 2008 +0000",49,324,90453,0.13362865755158,30406,60047,0,0,0,459,0,459,130.69063180828,2549,2549,0,2549,0,23.533542565712,4.0168693605335,0,63,162,162,0
"Fri Apr 4 23:55:02 2008 +0000",49,324,90355,0.13384158547978,30411,59944,0,0,0,459,0,459,130.46405228758,2547,2547,0,2547,0,23.511189634865,4.0188457008245,0,63,162,162,0
"Wed Apr 2 19:35:14 2008 +0000",49,324,90139,0.1341714515292,30402,59737,0,0,0,459,0,459,130.00871459695,2541,2541,0,2541,0,23.484454939,4.0228256591893,0,63,162,162,0
"Mon Mar 31 17:49:39 2008 +0000",49,323,90066,0.13422785064576,30369,59697,0,0,0,458,0,458,130.21179039301,2539,2539,0,2539,0,23.488381252462,4.0244190626231,0,63,162,162,0
"Wed Mar 26 04:51:02 2008 +0000",49,322,89868,0.13447876253338,30327,59541,0,0,0,456,0,456,130.43859649123,2536,2536,0,2536,0,23.454258675079,4.0256309148265,0,63,162,162,0
"Thu Mar 20 07:17:37 2008 +0000",47,319,89707,0.13467651065404,30246,59461,0,0,0,456,0,456,130.27631578947,2534,2534,0,2534,0,23.443567482242,4.0284135753749,0,63,162,162,0
"Sun Mar 16 05:44:20 2008 +0000",47,318,89477,0.13489023505391,30214,59263,0,0,0,452,0,452,131.0110619469,2531,2531,0,2531,0,23.396681153694,4.0264717502963,0,63,162,162,0
"Sat Mar 15 05:30:30 2008 +0000",47,317,89208,0.13481757385931,30143,59065,0,0,0,451,0,451,130.85144124169,2526,2526,0,2526,0,23.362628661916,4.020190023753,0,63,162,162,0
"Wed Mar 12 21:19:31 2008 +0000",47,315,88739,0.13501498841804,30027,58712,0,0,0,447,0,447,131.23713646532,2519,2519,0,2519,0,23.288209606987,4.0142913854704,0,63,162,162,0
"Mon Mar 10 11:01:37 2008 +0000",45,313,88554,0.13549839667053,29926,58628,0,0,0,443,0,443,132.230248307,2510,2510,0,2510,0,23.337848605578,4.0322709163347,0,63,162,162,0
"Sun Mar 9 22:15:08 2008 +0000",45,313,88426,0.13557496709345,29927,58499,0,0,0,443,0,443,131.94130925508,2506,2506,0,2506,0,23.324022346369,4.0319233838787,0,63,162,162,0
"Sun Mar 9 07:00:05 2008 +0000",45,313,88249,0.13565452924638,29917,58332,0,0,0,443,0,443,131.58013544018,2504,2504,0,2504,0,23.27875399361,4.0279552715655,0,63,162,162,0
"Sat Mar 8 20:33:22 2008 +0000",45,313,88204,0.1355513634025,29894,58310,0,0,0,443,0,443,131.27088036117,2501,2501,0,2501,0,23.251899240304,4.0203918432627,0,70,161,161,0
"Sat Mar 8 04:30:55 2008 +0000",45,313,88152,0.13558594889571,29879,58273,0,0,0,443,0,443,131.17155756208,2496,2496,0,2496,0,23.280849358974,4.0248397435897,0,70,161,161,0
"Mon Mar 3 16:01:46 2008 +0000",45,313,87884,0.13629627076584,29856,58028,0,0,0,443,0,443,130.58239277652,2492,2492,0,2492,0,23.213483146067,4.0308988764045,0,70,161,161,0
"Sat Mar 1 03:25:46 2008 +0000",45,313,87766,0.13620350222775,29860,57906,0,0,0,443,0,443,130.31151241535,2490,2490,0,2490,0,23.183935742972,4.0244979919679,0,70,161,161,0
"Thu Feb 28 01:57:59 2008 +0000",45,313,87569,0.13445218053968,29831,57738,0,0,0,442,0,442,130.19683257919,2492,2492,0,2492,0,23.092696629213,3.9723113964687,0,70,161,161,0
"Sun Feb 24 03:20:43 2008 +0000",45,312,87462,0.13454671520194,29772,57690,0,0,0,439,0,439,130.99772209567,2486,2486,0,2486,0,23.132743362832,3.9798873692679,0,70,159,159,0
"Fri Feb 15 20:47:44 2008 +0000",45,309,86931,0.13468518777049,29627,57304,0,0,0,434,0,434,131.6267281106,2462,2462,0,2462,0,23.203086921202,3.9910641754671,0,70,159,159,0
"Mon Feb 11 06:18:41 2008 +0000",45,309,86864,0.13475883514141,29621,57243,0,0,0,432,0,432,132.11111111111,2457,2457,0,2457,0,23.228327228327,3.996336996337,0,70,158,158,0
"Wed Feb 6 17:34:55 2008 +0000",45,309,86671,0.13524784048499,29598,57073,0,0,0,431,0,431,132.03016241299,2443,2443,0,2443,0,23.29308227589,4.0155546459271,0,70,158,158,0
"Mon Feb 4 16:59:52 2008 +0000",45,309,86492,0.1352068614011,29594,56898,0,0,0,431,0,431,131.62645011601,2438,2438,0,2438,0,23.269483182937,4.0110746513536,0,70,158,158,0
"Fri Feb 1 05:00:44 2008 +0000",45,309,86259,0.13580551831205,29575,56684,0,0,0,429,0,429,131.73892773893,2433,2433,0,2433,0,23.228935470612,4.0193177147554,0,70,158,158,0
"Mon Jan 28 01:14:05 2008 +0000",45,309,85158,0.13479702035143,29044,56114,0,0,0,426,0,426,130.94366197183,2388,2388,0,2388,0,23.359296482412,4.0201005025126,0,70,158,158,0
"Tue Jan 22 23:17:55 2008 +0000",45,309,84930,0.13477942096887,29009,55921,0,0,0,426,0,426,130.4765258216,2381,2381,0,2381,0,23.344393112138,4.0176396472071,0,70,158,158,0
"Sun Jan 20 02:54:32 2008 +0000",45,309,84863,0.13458164763166,29001,55862,0,0,0,426,0,426,130.33568075117,2380,2380,0,2380,0,23.328991596639,4.0109243697479,0,70,158,158,0
"Wed Jan 16 07:34:42 2008 +0000",45,309,84731,0.13444292990889,28975,55756,0,0,0,426,0,426,130.07746478873,2377,2377,0,2377,0,23.312158182583,4.0054690786706,0,70,158,158,0
"Sun Jan 13 03:53:01 2008 +0000",45,309,84570,0.13463163762565,28959,55611,0,0,0,426,0,426,129.73004694836,2374,2374,0,2374,0,23.279275484414,4.0054759898905,0,70,158,158,0
"Fri Jan 11 06:45:30 2008 +0000",44,307,84386,0.13494809688581,28898,55488,0,0,0,423,0,423,130.36879432624,2371,2371,0,2371,0,23.258540700127,4.0097005482919,0,70,158,158,0
"Wed Jan 9 14:44:02 2008 +0000",44,307,84375,0.13532304256201,28856,55519,0,0,0,422,0,422,130.77251184834,2362,2362,0,2362,0,23.364098221846,4.0317527519052,0,70,158,158,0
"Tue Jan 8 15:46:02 2008 +0000",44,307,84062,0.13508867173362,28802,55260,0,0,0,422,0,422,130.14218009479,2356,2356,0,2356,0,23.310696095076,4.0191001697793,0,70,158,158,0
"Sun Jan 6 11:34:56 2008 +0000",44,306,83984,0.13497654707789,28767,55217,0,0,0,421,0,421,130.3539192399,2356,2356,0,2356,0,23.293293718166,4.0140067911715,0,70,158,158,0
"Thu Jan 3 19:41:06 2008 +0000",44,306,83845,0.13495016973152,28758,55087,0,0,0,421,0,421,130.04038004751,2353,2353,0,2353,0,23.266893327667,4.0097747556311,0,70,158,158,0
"Wed Jan 2 05:32:31 2008 +0000",44,301,83513,0.13529850882144,28590,54923,0,0,0,413,0,413,132.22033898305,2351,2351,0,2351,0,23.227137388345,4.0114844746916,0,70,154,154,0
"Tue Jan 1 22:52:25 2008 +0000",44,301,83319,0.13549353401037,28571,54748,0,0,0,413,0,413,131.8014527845,2344,2344,0,2344,0,23.222696245734,4.0149317406143,0,70,154,154,0
"Mon Dec 31 18:12:44 2007 +0000",44,301,82898,0.13565649135712,28518,54380,0,0,0,412,0,412,131.21359223301,2331,2331,0,2331,0,23.191763191763,4.014157014157,0,70,154,154,0
"Sat Dec 29 21:10:41 2007 +0000",44,301,82484,0.13562618068674,28490,53994,0,0,0,411,0,411,130.57420924574,2323,2323,0,2323,0,23.102023245803,4.0004304778304,0,70,157,157,0
"Thu Dec 27 08:33:29 2007 +0000",44,301,82342,0.13573484356141,28487,53855,0,0,0,410,0,410,130.56097560976,2317,2317,0,2317,0,23.103150625809,4.0025895554596,0,70,157,157,0
"Tue Dec 25 10:07:27 2007 +0000",44,301,82183,0.13550488599349,28458,53725,0,0,0,410,0,410,130.23170731707,2314,2314,0,2314,0,23.074762316335,3.9935177182368,0,70,157,157,0
"Tue Dec 25 05:30:54 2007 +0000",44,298,81903,0.13576740535894,28385,53518,0,0,0,407,0,407,130.71007371007,2311,2311,0,2311,0,23.019904803116,3.9913457377759,0,70,157,157,0
"Sun Dec 23 21:08:54 2007 +0000",42,296,81392,0.13612929931512,28244,53148,0,0,0,405,0,405,130.42716049383,2303,2303,0,2303,0,22.936604429006,3.9887103777681,0,70,157,157,0
"Sun Dec 23 10:27:48 2007 +0000",42,296,81229,0.13623587557299,28218,53011,0,0,0,402,0,402,131.08706467662,2300,2300,0,2300,0,22.911739130435,3.9895652173913,0,70,157,157,0
"Sun Dec 23 06:45:26 2007 +0000",42,296,81187,0.13632502029489,28218,52969,0,0,0,402,0,402,130.97512437811,2299,2299,0,2299,0,22.902131361462,3.9899956502827,0,70,156,156,0
"Sat Dec 22 19:49:02 2007 +0000",42,296,80878,0.13674856643755,28212,52666,0,0,0,402,0,402,130.2263681592,2292,2292,0,2292,0,22.8407504363,3.9908376963351,0,70,156,156,0
"Sat Dec 22 04:20:35 2007 +0000",42,296,80504,0.13667896114816,28177,52327,0,0,0,402,0,402,129.37313432836,2286,2286,0,2286,0,22.750656167979,3.9768153980752,0,70,156,156,0
"Fri Dec 21 18:14:10 2007 +0000",42,296,80290,0.13688431797686,28173,52117,0,0,0,402,0,402,128.84577114428,2281,2281,0,2281,0,22.70758439281,3.9754493643139,0,70,156,156,0
"Tue Dec 18 18:19:30 2007 +0000",42,295,79859,0.13721365575004,28042,51817,0,0,0,400,0,400,128.6925,2267,2267,0,2267,0,22.70710189678,3.9836788707543,0,70,156,156,0
"Sat Dec 15 16:30:07 2007 +0000",41,291,79565,0.13743029739777,27917,51648,0,0,0,396,0,396,129.58585858586,2262,2262,0,2262,0,22.686118479222,3.9849690539346,0,70,156,156,0
"Fri Dec 14 05:40:00 2007 +0000",41,289,79364,0.13861328466303,27861,51503,0,0,0,388,0,388,131.93041237113,2239,2239,0,2239,0,22.862438588656,4.0343903528361,0,70,156,156,0
"Mon Dec 10 03:28:21 2007 +0000",41,290,79689,0.13816337199171,28040,51649,0,0,0,434,0,434,118.14746543779,2246,2246,0,2246,0,22.829919857524,4.0227070347284,0,70,157,157,0
"Sat Dec 8 07:10:19 2007 +0000",41,290,79598,0.13826403971455,28030,51568,0,0,0,434,0,434,117.96082949309,2243,2243,0,2243,0,22.824342398573,4.0240748996879,0,70,157,157,0
"Thu Dec 6 07:43:19 2007 +0000",41,290,79410,0.13854507239608,28026,51384,0,0,0,434,0,434,117.53456221198,2239,2239,0,2239,0,22.782492184011,4.0245645377401,0,70,157,157,0
"Sun Dec 2 23:50:40 2007 +0000",41,290,79348,0.1385565644363,28026,51322,0,0,0,434,0,434,117.38940092166,2237,2237,0,2237,0,22.774698256594,4.0236924452392,0,70,157,157,0
"Fri Nov 30 22:27:43 2007 +0000",41,290,79309,0.13858393619718,28026,51283,0,0,0,434,0,434,117.30184331797,2235,2235,0,2235,0,22.77807606264,4.0246085011186,0,70,157,157,0
"Tue Nov 27 00:33:10 2007 +0000",41,290,79232,0.1385354047935,27996,51236,0,0,0,434,0,434,117.18894009217,2233,2233,0,2233,0,22.776533811017,4.0232870577698,0,70,157,157,0
"Sun Nov 25 18:49:41 2007 +0000",41,290,79135,0.13884055137355,27990,51145,0,0,0,434,0,434,116.97004608295,2233,2233,0,2233,0,22.733990147783,4.0241827138379,0,70,157,157,0
"Sat Nov 24 06:13:16 2007 +0000",41,286,78796,0.13876639030987,27775,51021,0,0,0,430,0,430,117.77674418605,2222,2222,0,2222,0,22.792079207921,4.029702970297,0,70,157,157,0
"Fri Nov 23 00:24:28 2007 +0000",39,284,78708,0.13921441611213,27765,50943,0,0,0,428,0,428,118.09345794393,2218,2218,0,2218,0,22.788097385032,4.0356176735798,0,70,155,155,0
"Thu Nov 22 17:28:09 2007 +0000",39,284,78698,0.13923628153529,27763,50935,0,0,0,428,0,428,118.07476635514,2218,2218,0,2218,0,22.784490532011,4.0356176735798,0,70,155,155,0
"Wed Nov 21 17:37:55 2007 +0000",39,284,78750,0.1395672727986,27771,50979,0,0,0,428,0,428,118.18691588785,2218,2218,0,2218,0,22.806131650135,4.046438232642,0,70,155,155,0
"Mon Nov 19 14:08:37 2007 +0000",39,284,78747,0.14001333647133,27759,50988,0,0,0,428,0,428,118.20093457944,2216,2216,0,2216,0,22.829422382671,4.0600180505415,0,70,155,155,0
"Sat Nov 17 22:46:55 2007 +0000",39,284,78210,0.14056375945208,27692,50518,0,0,0,428,0,428,117.06542056075,2206,2206,0,2206,0,22.71260199456,4.0566636446056,0,70,155,155,0
"Fri Nov 16 18:20:52 2007 +0000",39,283,77581,0.14133951036383,27503,50078,0,0,0,381,0,381,130.51181102362,2191,2191,0,2191,0,22.695116385212,4.0680054769512,0,70,154,154,0
"Thu Nov 15 09:52:29 2007 +0000",39,282,77109,0.14185195609344,27367,49742,0,0,0,375,0,375,130.784,2171,2171,0,2171,0,22.590511285122,4.0502072777522,0,70,154,154,0
"Mon Nov 12 03:26:34 2007 +0000",39,281,76865,0.14208985360929,27340,49525,0,0,0,374,0,374,130.56684491979,2170,2170,0,2170,0,22.503225806452,4.0428571428571,0,70,154,154,0
"Fri Nov 9 08:00:59 2007 +0000",39,281,76723,0.14137449675292,27294,49429,0,0,0,374,0,374,130.30748663102,2163,2163,0,2163,0,22.53120665742,4.0300508552936,0,70,154,154,0
"Thu Nov 8 00:05:12 2007 +0000",39,281,76828,0.14194902427704,27275,49553,0,0,0,371,0,371,131.61725067385,2158,2158,0,2158,0,22.627432808156,4.0528266913809,0,70,154,154,0
"Tue Nov 6 04:02:12 2007 +0000",39,281,76573,0.14201927955353,27298,49275,0,0,0,371,0,371,130.91105121294,2155,2155,0,2155,0,22.537354988399,4.0403712296984,0,70,154,154,0
"Sun Nov 4 18:07:59 2007 +0000",39,281,76429,0.14214919674229,27192,49237,0,0,0,370,0,370,131.16756756757,2152,2152,0,2152,0,22.552044609665,4.0450743494424,0,70,154,154,0
"Fri Nov 2 06:21:41 2007 +0000",39,278,76010,0.14247476604961,27068,48942,0,0,0,365,0,365,132.18630136986,2128,2128,0,2128,0,22.672932330827,4.0671992481203,0,70,154,154,0
"Tue Oct 30 16:17:58 2007 +0000",39,278,75899,0.14253592526727,26978,48921,0,0,0,365,0,365,132.09863013699,2127,2127,0,2127,0,22.668547249647,4.0686412787964,0,70,154,154,0
"Sun Oct 28 21:42:24 2007 +0000",39,278,75770,0.14251455275888,26982,48788,0,0,0,365,0,365,131.7397260274,2121,2121,0,2121,0,22.670909948138,4.0678925035361,0,70,154,154,0
"Sat Oct 27 03:27:09 2007 +0000",39,278,75633,0.14201146944564,26982,48651,0,0,0,365,0,365,131.23287671233,2122,2122,0,2122,0,22.573044297832,4.0419415645617,0,71,154,154,0
"Wed Oct 24 18:53:25 2007 +0000",39,278,75720,0.14278676410214,27004,48716,0,0,0,365,0,365,131.2904109589,2123,2123,0,2123,0,22.572303344324,4.0565237870937,0,72,154,154,0
"Wed Oct 24 11:31:32 2007 +0000",39,276,75552,0.14304521331304,26938,48614,0,0,0,361,0,361,132.48476454294,2120,2120,0,2120,0,22.559905660377,4.0599056603774,0,72,154,154,0
"Mon Oct 22 23:52:12 2007 +0000",39,276,75317,0.14321701424737,26887,48430,0,0,0,360,0,360,132.38888888889,2114,2114,0,2114,0,22.544938505203,4.0633869441816,0,72,154,154,0
"Mon Oct 22 19:56:21 2007 +0000",39,269,74834,0.14377864891212,26621,48213,0,0,0,345,0,345,137.58260869565,2109,2109,0,2109,0,22.50640113798,4.0687529634898,0,72,154,154,0
"Mon Oct 22 06:58:51 2007 +0000",39,269,74830,0.14381132153747,26621,48209,0,0,0,345,0,345,137.5768115942,2109,2109,0,2109,0,22.505452821242,4.0697012802276,0,72,154,154,0
"Mon Oct 22 00:07:39 2007 +0000",39,269,74862,0.14313122769377,26389,48473,0,0,0,345,0,345,138.23768115942,2109,2109,0,2109,0,22.61356092935,4.0720720720721,0,72,154,154,0
"Sun Oct 21 17:37:25 2007 +0000",39,269,74768,0.14304592005286,26336,48432,0,0,0,345,0,345,138.11014492754,2108,2108,0,2108,0,22.603415559772,4.0687855787476,0,72,154,154,0
"Sat Oct 20 21:09:24 2007 +0000",39,269,74722,0.14313470163907,26341,48381,0,0,0,344,0,344,138.37209302326,2106,2106,0,2106,0,22.602089268756,4.0702754036087,0,72,154,154,0
"Sat Oct 20 05:55:37 2007 +0000",39,269,74638,0.14297837110628,26323,48315,0,0,0,344,0,344,138.15697674419,2105,2105,0,2105,0,22.577672209026,4.0636579572447,0,72,154,154,0
"Fri Oct 19 08:46:22 2007 +0000",39,269,74536,0.14282453519256,26344,48192,0,0,0,344,0,344,137.8023255814,2104,2104,0,2104,0,22.530418250951,4.0532319391635,0,72,154,154,0
"Thu Oct 18 19:55:20 2007 +0000",39,269,74464,0.14267613825191,26320,48144,0,0,0,344,0,344,137.65406976744,2103,2103,0,2103,0,22.516880646695,4.0480266286258,0,72,154,154,0
"Wed Oct 17 12:56:14 2007 +0000",39,269,74350,0.14293744144894,26315,48035,0,0,0,344,0,344,137.34302325581,2100,2100,0,2100,0,22.498095238095,4.0509523809524,0,72,154,154,0
"Tue Oct 16 04:41:00 2007 +0000",39,269,73879,0.14341892204488,26326,47553,0,0,0,337,0,337,138.89317507418,2086,2086,0,2086,0,22.438638542665,4.0527325023969,0,72,168,168,0
"Sun Oct 14 19:18:24 2007 +0000",39,269,73783,0.14375421443021,26327,47456,0,0,0,337,0,337,138.58160237389,2084,2084,0,2084,0,22.409788867562,4.0566218809981,0,72,168,168,0
"Wed Oct 10 00:19:16 2007 +0000",39,269,73713,0.1441003759875,26371,47342,0,0,0,347,0,347,134.12391930836,2074,2074,0,2074,0,22.440212150434,4.0636451301832,0,72,174,174,0
"Tue Oct 9 00:00:46 2007 +0000",39,269,73548,0.14410082609617,26338,47210,0,0,0,347,0,347,133.71469740634,2067,2067,0,2067,0,22.447508466376,4.0648282535075,0,72,174,174,0
"Sat Oct 6 04:49:54 2007 +0000",39,269,73356,0.14438093619191,26293,47063,0,0,0,347,0,347,133.26801152738,2057,2057,0,2057,0,22.48128342246,4.0758385999028,0,72,174,174,0
"Thu Oct 4 05:09:26 2007 +0000",39,270,73380,0.14484300159659,26405,46975,0,0,0,344,0,344,134.24418604651,2061,2061,0,2061,0,22.406598738476,4.0752062105774,0,72,172,172,0
"Mon Oct 1 15:39:31 2007 +0000",39,269,73041,0.14525175543757,26329,46712,0,0,0,340,0,340,135.07352941176,2052,2052,0,2052,0,22.380604288499,4.0799220272904,0,72,171,171,0
"Thu Sep 27 00:38:03 2007 +0000",38,266,72529,0.14602914546866,26141,46388,0,0,0,337,0,337,135.23442136499,2023,2023,0,2023,0,22.527928818586,4.1166584280771,0,72,179,179,0
"Fri Sep 21 17:04:23 2007 +0000",37,245,68624,0.14681249164699,23730,44894,0,0,0,337,0,337,130.35608308605,2008,2008,0,2008,0,21.877490039841,4.0488047808765,0,72,179,179,0
"Thu Sep 20 14:50:42 2007 +0000",37,243,68140,0.1467863151991,23565,44575,0,0,0,334,0,334,130.5748502994,1996,1996,0,1996,0,21.849699398798,4.0430861723447,0,72,179,179,0
"Mon Sep 17 03:53:06 2007 +0000",37,239,67399,0.14764110248377,23353,44046,0,0,0,329,0,329,130.9726443769,1974,1974,0,1974,0,21.828774062817,4.0572441742655,0,72,178,178,0
"Sun Sep 16 18:43:41 2007 +0000",37,239,67382,0.14758119464002,23352,44030,0,0,0,329,0,329,130.93009118541,1973,1973,0,1973,0,21.832742017233,4.0562595032945,0,72,178,178,0
"Sun Sep 16 01:06:17 2007 +0000",37,239,67139,0.1478979321678,23325,43814,0,0,0,329,0,329,130.35866261398,1966,1966,0,1966,0,21.81485249237,4.0615462868769,0,72,178,178,0
"Fri Sep 14 02:21:52 2007 +0000",37,239,67099,0.14761556398884,23357,43742,0,0,0,329,0,329,130.17021276596,1966,1966,0,1966,0,21.783316378433,4.0498474059003,0,72,178,178,0
"Mon Sep 10 11:58:19 2007 +0000",37,234,66692,0.14840103915213,23195,43497,0,0,0,320,0,320,133.1125,1962,1962,0,1962,0,21.710499490316,4.0550458715596,0,72,178,178,0
"Thu Aug 30 00:58:19 2007 +0000",37,234,66574,0.14874395021894,23184,43390,0,0,0,320,0,320,132.775,1957,1957,0,1957,0,21.710781808891,4.0623403168114,0,72,178,178,0
"Wed Aug 29 03:06:40 2007 +0000",37,234,66434,0.14895289168323,23172,43262,0,0,0,314,0,314,134.92356687898,1951,1951,0,1951,0,21.715017939518,4.0666324961558,0,72,178,178,0
"Tue Aug 28 01:29:00 2007 +0000",37,234,66323,0.14925511457102,23162,43161,0,0,0,312,0,312,135.46153846154,1947,1947,0,1947,0,21.707241910632,4.0724191063174,0,72,178,178,0
"Sat Aug 25 15:29:44 2007 +0000",37,234,66349,0.14932493457771,23168,43181,0,0,0,312,0,312,135.52884615385,1948,1948,0,1948,0,21.706878850103,4.0744353182752,0,72,178,178,0
"Wed Aug 22 17:33:46 2007 +0000",37,233,66163,0.14942368469976,23131,43032,0,0,0,310,0,310,135.95161290323,1947,1947,0,1947,0,21.646122239343,4.0667693888033,0,72,179,179,0
"Tue Aug 21 14:17:45 2007 +0000",37,230,65006,0.1509755635537,22774,42232,0,0,0,294,0,294,140.66666666667,1904,1904,0,1904,0,21.720588235294,4.1113445378151,0,72,179,179,0
